Depot_ID,Depot_Name,District,Year,Month_Number,Month,Buses Allocated,Schedules Allocated,Passengers,Estimated Diesel Litres,Estimated CO2 (Tonnes),Effective KM,Observed Year Effective KM,Estimated EV Energy (MWh),Potential EV OPEX Saving (INR),Diesel Cost (INR/km),EV Cost (INR/km),Diesel Efficiency (km/litre),EV Energy Consumption (kWh/km),Passengers_per_Bus,Diesel_Litres_per_Bus,Diesel_Litres_per_Schedule,CO2_per_Bus_Tonnes,Terrain_Class,Terrain_Score
KSRTC-041,Kottayam,Kottayam,2021,12,December,105,8.08,391066,97524.7,261.366,397900.78,3665125.72,497.376,9549618.81,51,27,4.08,1.25,3724.438095,928.8066667,12069.88861,2.4892,Flat/Rolling,0.9
KSRTC-042,Changanassery,Kottayam,2021,4,April,77,4.35,110466,49890.58,133.707,203553.57,1812731.51,254.442,4885285.47,51,27,4.08,1.25,1434.623377,647.9296104,11469.09885,1.736454545,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,5,May,74,4.28,119531,51098.75,136.945,208482.9,1812731.51,260.604,5003589.37,51,27,4.08,1.25,1615.283784,690.5236486,11938.96028,1.850608108,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,6,June,75,4.22,105750,49397.86,132.386,201543.27,1812731.51,251.929,4837038.13,51,27,4.08,1.25,1410.0,658.6381333,11705.65403,1.765146667,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,7,July,75,4.04,99223,43471.31,116.503,177362.94,1812731.51,221.704,4256710.85,51,27,4.08,1.25,1322.973333,579.6174667,10760.22525,1.553373333,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,8,August,75,4.32,114138,52501.76,140.705,214207.18,1812731.51,267.759,5140972.64,51,27,4.08,1.25,1521.84,700.0234667,12153.18519,1.876066667,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,9,September,75,4.35,120977,50541.6,135.451,206209.73,1812731.51,257.762,4949033.9,51,27,4.08,1.25,1613.026667,673.888,11618.75862,1.806013333,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,10,October,75,4.67,117724,51540.16,138.128,210283.85,1812731.51,262.855,5046812.92,51,27,4.08,1.25,1569.653333,687.2021333,11036.43683,1.841706667,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,11,November,75,4.46,117552,48899.02,131.049,199508.0,1812731.51,249.385,4788192.46,51,27,4.08,1.25,1567.36,651.9869333,10963.90583,1.74732,Rolling,0.75
KSRTC-042,Changanassery,Kottayam,2021,12,December,75,4.2,108148,46955.9,125.842,191580.07,1812731.51,239.475,4597921.91,51,27,4.08,1.25,1441.973333,626.0786667,11179.97619,1.677893333,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,4,April,83,6.28,129246,66296.0,177.673,270487.68,2370932.11,338.11,6491703.9,51,27,4.08,1.25,1557.180723,798.746988,10556.6879,2.140638554,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,5,May,84,6.29,131129,64870.85,173.854,264673.07,2370932.11,330.841,6352153.56,51,27,4.08,1.25,1561.059524,772.2720238,10313.33068,2.069690476,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,6,June,82,5.93,119087,59885.01,160.492,244330.84,2370932.11,305.414,5863939.89,51,27,4.08,1.25,1452.280488,730.305,10098.65261,1.957219512,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,7,July,84,5.57,116837,56845.11,152.345,231928.05,2370932.11,289.91,5566273.62,51,27,4.08,1.25,1390.916667,676.7275,10205.58528,1.813630952,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,8,August,84,6.45,133992,67058.32,179.716,273597.95,2370932.11,341.997,6566350.54,51,27,4.08,1.25,1595.142857,798.3133333,10396.63876,2.13947619,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,9,September,82,6.38,142627,67572.32,181.094,275695.07,2370932.11,344.619,6616681.5,51,27,4.08,1.25,1739.353659,824.0526829,10591.27273,2.208463415,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,10,October,84,6.37,143311,69711.17,186.826,284421.57,2370932.11,355.527,6826117.74,51,27,4.08,1.25,1706.083333,829.894881,10943.66876,2.224119048,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,11,November,84,6.46,136688,64549.03,172.991,263360.04,2370932.11,329.2,6320640.6,51,27,4.08,1.25,1627.238095,768.4408333,9992.109907,2.059416667,Rolling,0.75
KSRTC-043,Pala,Kottayam,2021,12,December,86,6.18,129511,64323.0,172.386,262437.84,2370932.11,328.047,6298508.12,51,27,4.08,1.25,1505.94186,747.9418605,10408.25243,2.004488372,Rolling,0.75
KSRTC-044,Vaikom,Kottayam,2021,4,April,64,4.17,186351,48479.72,129.926,197797.26,1841502.17,247.247,4747133.74,51,27,4.08,1.25,2911.734375,757.495625,11625.83213,2.03009375,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,5,May,67,4.1,199429,50590.19,135.582,206407.98,1841502.17,258.01,4953790.92,51,27,4.08,1.25,2976.552239,755.0774627,12339.07073,2.02361194,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,6,June,67,3.77,169712,46928.49,125.768,191468.24,1841502.17,239.335,4595237.32,51,27,4.08,1.25,2533.014925,700.4252239,12447.87533,1.877134328,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,7,July,63,3.79,173755,46202.42,123.822,188505.87,1841502.17,235.632,4524141.21,51,27,4.08,1.25,2758.015873,733.371746,12190.61214,1.965428571,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,8,August,65,4.19,200254,51736.99,138.655,211086.92,1841502.17,263.859,5066085.9,51,27,4.08,1.25,3080.830769,795.9536923,12347.73031,2.133153846,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,9,September,65,4.4,208018,52356.56,140.316,213614.76,1841502.17,267.018,5126754.49,51,27,4.08,1.25,3200.276923,805.4855385,11899.21818,2.158707692,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,10,October,65,4.42,199770,53811.18,144.214,219549.61,1841502.17,274.437,5269190.62,51,27,4.08,1.25,3073.384615,827.8643077,12174.47511,2.218676923,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,11,November,63,4.23,203167,52358.33,140.32,213621.99,1841502.17,267.027,5126927.97,51,27,4.08,1.25,3224.873016,831.0846032,12377.85579,2.227301587,Hilly,0.4
KSRTC-044,Vaikom,Kottayam,2021,12,December,64,4.21,187116,48884.69,131.011,199449.54,1841502.17,249.312,4786788.81,51,27,4.08,1.25,2923.6875,763.8232813,11611.56532,2.047046875,Hilly,0.4
KSRTC-045,Ponkunnam,Kottayam,2021,4,April,61,5.34,159918,49865.75,133.64,203452.26,1836106.8,254.315,4882854.59,51,27,4.08,1.25,2621.606557,817.4713115,9338.155431,2.190819672,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,5,May,61,5.74,167312,50798.56,136.14,207258.12,1836106.8,259.073,4974194.99,51,27,4.08,1.25,2742.819672,832.7632787,8849.923345,2.231803279,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,6,June,63,5.32,150498,48507.16,129.999,197909.21,1836106.8,247.387,4749821.1,51,27,4.08,1.25,2388.857143,769.9549206,9117.887218,2.06347619,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,7,July,60,5.19,148197,45155.8,121.018,184235.66,1836106.8,230.295,4421656.25,51,27,4.08,1.25,2469.95,752.5966667,8700.539499,2.016966667,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,8,August,60,5.65,169365,51478.55,137.963,210032.48,1836106.8,262.541,5040779.52,51,27,4.08,1.25,2822.75,857.9758333,9111.247788,2.299383333,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,9,September,62,5.46,168693,53054.24,142.185,216461.3,1836106.8,270.577,5195071.21,51,27,4.08,1.25,2720.854839,855.7135484,9716.893773,2.293306452,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,10,October,61,5.76,173059,51555.79,138.17,210347.62,1836106.8,262.935,5048342.56,51,27,4.08,1.25,2837.032787,845.1768852,8950.657986,2.265081967,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,11,November,60,5.53,170456,51317.49,137.531,209375.36,1836106.8,261.719,5025008.62,51,27,4.08,1.25,2840.933333,855.2915,9279.835443,2.292183333,Flat/Rolling,0.9
KSRTC-045,Ponkunnam,Kottayam,2021,12,December,60,5.43,159019,48292.84,129.425,197034.79,1836106.8,246.293,4728834.98,51,27,4.08,1.25,2650.316667,804.8806667,8893.709024,2.157083333,Flat/Rolling,0.9
KSRTC-046,Erattupetta,Kottayam,2021,4,April,53,3.55,137128,48110.81,128.937,196292.1,1705500.05,245.365,4711010.63,51,27,4.08,1.25,2587.320755,907.7511321,13552.34085,2.432773585,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,5,May,55,3.67,141944,48049.28,128.772,196041.06,1705500.05,245.051,4704985.14,51,27,4.08,1.25,2580.8,873.6232727,13092.44687,2.341309091,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,6,June,55,3.32,125582,44366.46,118.902,181015.16,1705500.05,226.269,4344363.92,51,27,4.08,1.25,2283.309091,806.6629091,13363.39157,2.161854545,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,7,July,55,3.21,124181,41513.76,111.257,169376.14,1705500.05,211.72,4065027.35,51,27,4.08,1.25,2257.836364,754.7956364,12932.63551,2.022854545,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,8,August,55,3.63,141139,48055.74,128.789,196067.42,1705500.05,245.084,4705617.73,51,27,4.08,1.25,2566.163636,873.7407273,13238.49587,2.341618182,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,9,September,55,3.64,149315,47566.65,127.479,194071.93,1705500.05,242.59,4657726.29,51,27,4.08,1.25,2714.818182,864.8481818,13067.76099,2.3178,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,10,October,55,3.57,145045,47977.75,128.58,195749.22,1705500.05,244.687,4697981.77,51,27,4.08,1.25,2637.181818,872.3227273,13439.14566,2.337818182,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,11,November,56,3.48,143716,46357.23,124.237,189137.5,1705500.05,236.422,4539299.68,51,27,4.08,1.25,2566.357143,827.8076786,13321.0431,2.218517857,Flat,1.0
KSRTC-046,Erattupetta,Kottayam,2021,12,December,55,3.52,143481,46017.04,123.326,187749.52,1705500.05,234.687,4505988.23,51,27,4.08,1.25,2608.745455,836.6734545,13073.02273,2.242290909,Flat,1.0
KSRTC-047,Thodupuzha,Idukki,2021,4,April,80,6.85,161427,51297.99,137.479,209295.8,1884454.98,261.62,5023099.51,51,27,4.08,1.25,2017.8375,641.224875,7488.757664,1.7184875,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,5,May,82,6.75,166674,51917.67,139.139,211824.09,1884454.98,264.78,5083778.16,51,27,4.08,1.25,2032.609756,633.1423171,7691.506667,1.696817073,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,6,June,78,6.56,155205,50460.14,135.233,205877.37,1884454.98,257.347,4941056.65,51,27,4.08,1.25,1989.807692,646.9248718,7692.094512,1.73375641,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,7,July,79,6.26,149313,45965.08,123.186,187537.53,1884454.98,234.422,4500900.28,51,27,4.08,1.25,1890.037975,581.8364557,7342.664537,1.559316456,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,8,August,81,7.04,167101,50358.67,134.961,205463.37,1884454.98,256.829,4931120.64,51,27,4.08,1.25,2062.975309,621.7119753,7153.22017,1.666185185,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,9,September,80,7.03,173586,54813.19,146.899,223637.82,1884454.98,279.547,5367307.45,51,27,4.08,1.25,2169.825,685.164875,7797.039829,1.8362375,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,10,October,80,6.87,177226,55885.38,149.773,228012.35,1884454.98,285.015,5472296.8,51,27,4.08,1.25,2215.325,698.56725,8134.69869,1.8721625,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,11,November,80,6.92,171318,52136.69,139.726,212717.7,1884454.98,265.897,5105225.06,51,27,4.08,1.25,2141.475,651.708625,7534.203757,1.746575,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2021,12,December,82,6.49,160023,49041.41,131.431,200088.95,1884454.98,250.111,4802134.92,51,27,4.08,1.25,1951.5,598.0659756,7556.457627,1.602817073,Steep,0.2
KSRTC-048,Kattappana,Idukki,2021,4,April,63,4.4,166340,74025.42,198.388,302023.71,2630567.68,377.53,7248568.84,51,27,4.08,1.25,2640.31746,1175.006667,16823.95909,3.149015873,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,5,May,65,4.41,173871,71232.11,190.902,290627.01,2630567.68,363.284,6975048.55,51,27,4.08,1.25,2674.938462,1095.878615,16152.4059,2.936953846,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,6,June,64,4.08,157728,69455.15,186.14,283377.01,2630567.68,354.221,6801047.94,51,27,4.08,1.25,2464.5,1085.236719,17023.32108,2.9084375,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,7,July,65,4.03,152837,62595.96,167.757,255391.52,2630567.68,319.239,6129396.01,51,27,4.08,1.25,2351.338462,963.0147692,15532.49628,2.580876923,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,8,August,66,4.43,177669,71494.69,191.606,291698.34,2630567.68,364.623,7000760.12,51,27,4.08,1.25,2691.954545,1083.252879,16138.75621,2.903121212,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,9,September,66,4.43,187698,76529.7,205.1,312241.18,2630567.68,390.301,7493788.05,51,27,4.08,1.25,2843.909091,1159.540909,17275.32731,3.107575758,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,10,October,65,4.42,189342,75462.36,202.239,307886.43,2630567.68,384.858,7389274.15,51,27,4.08,1.25,2912.953846,1160.959385,17072.93213,3.111369231,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,11,November,65,4.36,183565,74423.55,199.455,303648.08,2630567.68,379.56,7287554.28,51,27,4.08,1.25,2824.076923,1144.977692,17069.62156,3.068538462,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2021,12,December,65,4.33,177282,69528.04,186.335,283674.4,2630567.68,354.593,6808185.86,51,27,4.08,1.25,2727.415385,1069.662154,16057.28406,2.866692308,Flat/Rolling,0.9
KSRTC-049,Kumily,Idukki,2021,4,April,49,3.14,122634,47979.37,128.585,195755.83,1699364.8,244.695,4698139.67,51,27,4.08,1.25,2502.734694,979.1708163,15280.05414,2.624183673,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,5,May,49,3.04,123194,46888.21,125.66,191303.9,1699364.8,239.13,4591293.63,51,27,4.08,1.25,2514.163265,956.9022449,15423.75329,2.564489796,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,6,June,50,2.95,109123,42878.18,114.914,174942.97,1699364.8,218.679,4198631.76,51,27,4.08,1.25,2182.46,857.5636,14534.97627,2.29828,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,7,July,50,2.91,106470,41296.45,110.674,168489.52,1699364.8,210.612,4043748.22,51,27,4.08,1.25,2129.4,825.929,14191.21993,2.21348,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,8,August,50,3.06,117684,48673.63,130.445,198588.41,1699364.8,248.236,4766122.25,51,27,4.08,1.25,2353.68,973.4726,15906.41503,2.6089,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,9,September,51,3.18,125953,49708.79,133.22,202811.86,1699364.8,253.515,4867484.73,51,27,4.08,1.25,2469.666667,974.6821569,15631.69497,2.612156863,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,10,October,49,3.18,129412,48209.01,129.2,196692.76,1699364.8,245.866,4720626.65,51,27,4.08,1.25,2641.061224,983.8573469,15160.06604,2.636734694,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,11,November,50,3.12,123192,47483.77,127.257,193733.78,1699364.8,242.167,4649610.8,51,27,4.08,1.25,2463.84,949.6754,15219.15705,2.54514,Steep,0.2
KSRTC-049,Kumily,Idukki,2021,12,December,51,2.97,117273,43393.57,116.295,177045.77,1699364.8,221.307,4249098.55,51,27,4.08,1.25,2299.470588,850.8543137,14610.62963,2.280294118,Steep,0.2
KSRTC-050,Munnar,Idukki,2021,4,April,45,3.71,204427,43697.48,117.109,178285.72,1626282.77,222.857,4278857.51,51,27,4.08,1.25,4542.822222,971.0551111,11778.2965,2.602422222,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,5,May,45,3.7,208301,44882.15,120.284,183119.17,1626282.77,228.899,4394860.23,51,27,4.08,1.25,4628.911111,997.3811111,12130.31081,2.672977778,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,6,June,46,3.51,198147,41922.23,112.352,171042.7,1626282.77,213.803,4105025.25,51,27,4.08,1.25,4307.543478,911.3528261,11943.65527,2.442434783,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,7,July,45,3.38,185615,40164.41,107.641,163870.79,1626282.77,204.839,3932899.4,51,27,4.08,1.25,4124.777778,892.5424444,11882.96154,2.392022222,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,8,August,44,3.88,217200,46136.7,123.646,188237.74,1626282.77,235.297,4517705.2,51,27,4.08,1.25,4936.363636,1048.561364,11890.90206,2.810136364,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,9,September,44,3.74,219691,46397.92,124.346,189303.51,1626282.77,236.629,4543284.4,51,27,4.08,1.25,4992.977273,1054.498182,12405.86096,2.826045455,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,10,October,47,3.72,225062,46732.48,125.243,190668.52,1626282.77,238.336,4576044.31,51,27,4.08,1.25,4788.553191,994.3080851,12562.49462,2.664744681,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,11,November,44,3.85,209578,45045.17,120.721,183784.29,1626282.77,229.73,4410823.07,51,27,4.08,1.25,4763.136364,1023.753864,11700.04416,2.743659091,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2021,12,December,45,3.73,197757,43620.18,116.902,177970.33,1626282.77,222.463,4271287.56,51,27,4.08,1.25,4394.6,969.3373333,11694.41823,2.597822222,Flat/Rolling,0.9
KSRTC-051,Nedumkandam,Idukki,2021,4,April,41,2.82,215958,44637.42,119.628,182120.67,1625569.09,227.651,4370895.73,51,27,4.08,1.25,5267.268293,1088.717561,15828.87234,2.917756098,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,5,May,40,2.75,222123,43943.96,117.77,179291.36,1625569.09,224.114,4302992.17,51,27,4.08,1.25,5553.075,1098.599,15979.62182,2.94425,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,6,June,39,2.64,212910,40401.25,108.275,164837.1,1625569.09,206.046,3956090.81,51,27,4.08,1.25,5459.230769,1035.929487,15303.50379,2.776282051,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,7,July,40,2.53,200108,39984.9,107.16,163138.39,1625569.09,203.923,3915321.17,51,27,4.08,1.25,5002.7,999.6225,15804.3083,2.679,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,8,August,40,2.8,241461,45872.57,122.938,187160.09,1625569.09,233.95,4491841.71,51,27,4.08,1.25,6036.525,1146.81425,16383.06071,3.07345,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,9,September,39,2.91,249614,46033.56,123.37,187816.92,1625569.09,234.771,4507605.78,51,27,4.08,1.25,6400.358974,1180.347692,15819.09278,3.163333333,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,10,October,41,2.91,256425,48325.42,129.512,197167.71,1625569.09,246.46,4732025.42,51,27,4.08,1.25,6254.268293,1178.66878,16606.67354,3.158829268,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,11,November,39,2.74,236979,45149.04,120.999,184208.08,1625569.09,230.26,4420994.35,51,27,4.08,1.25,6076.384615,1157.667692,16477.75182,3.102538462,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2021,12,December,40,2.76,229830,44075.68,118.123,179828.77,1625569.09,224.786,4315891.05,51,27,4.08,1.25,5745.75,1101.892,15969.44928,2.953075,Steep,0.2
KSRTC-052,Moolamattom,Idukki,2021,4,April,31,2.09,77881,26305.69,70.499,107327.22,952760.58,134.159,2575852.82,51,27,4.08,1.25,2512.290323,848.5706452,12586.45455,2.27416129,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,5,May,29,2.06,83869,26514.98,71.06,108181.12,952760.58,135.226,2596347.31,51,27,4.08,1.25,2892.034483,914.3096552,12871.34951,2.450344828,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,6,June,30,1.97,77334,25723.52,68.939,104951.96,952760.58,131.19,2518847.3,51,27,4.08,1.25,2577.8,857.4506667,13057.62437,2.297966667,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,7,July,31,1.94,73062,23800.55,63.785,97106.24,952760.58,121.383,2330549.98,51,27,4.08,1.25,2356.83871,767.7596774,12268.32474,2.057580645,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,8,August,30,2.11,82627,25913.37,69.448,105726.55,952760.58,132.158,2537437.36,51,27,4.08,1.25,2754.233333,863.779,12281.21801,2.314933333,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,9,September,29,2.14,85725,27219.48,72.948,111055.48,952760.58,138.819,2665331.3,51,27,4.08,1.25,2956.034483,938.6027586,12719.38318,2.515448276,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,10,October,30,2.16,87464,27253.13,73.038,111192.77,952760.58,138.991,2668626.19,51,27,4.08,1.25,2915.466667,908.4376667,12617.18981,2.4346,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,11,November,30,2.1,85021,26141.55,70.059,106657.52,952760.58,133.322,2559780.18,51,27,4.08,1.25,2834.033333,871.385,12448.35714,2.3353,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2021,12,December,30,2.06,77972,24647.48,66.055,100561.72,952760.58,125.702,2413481.64,51,27,4.08,1.25,2599.066667,821.5826667,11964.79612,2.201833333,Flat/Rolling,0.9
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,4,April,201,3.15,591418,64397.82,172.586,262743.11,2305730.17,328.429,6305834.3,51,27,4.08,1.25,2942.378109,320.3871642,20443.75238,0.858636816,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,5,May,200,3.24,579178,64566.94,173.039,263433.12,2305730.17,329.291,6322395.25,51,27,4.08,1.25,2895.89,322.8347,19928.0679,0.865195,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,6,June,195,3.0,545163,57963.38,155.342,236490.59,2305730.17,295.613,5675774.27,51,27,4.08,1.25,2795.707692,297.2481026,19321.12667,0.796625641,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,7,July,198,2.94,513065,55953.2,149.955,228289.06,2305730.17,285.361,5478936.96,51,27,4.08,1.25,2591.237374,282.5919192,19031.70068,0.757348485,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,8,August,195,3.29,596608,64863.95,173.835,264644.92,2305730.17,330.806,6351478.09,51,27,4.08,1.25,3059.528205,332.635641,19715.48632,0.891461538,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,9,September,195,3.19,612376,66365.68,177.86,270771.97,2305730.17,338.465,6498526.96,51,27,4.08,1.25,3140.389744,340.3368205,20804.2884,0.912102564,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,10,October,203,3.29,628826,63653.44,170.591,259706.04,2305730.17,324.633,6232944.68,51,27,4.08,1.25,3097.665025,313.5637438,19347.55015,0.840349754,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,11,November,203,3.2,593941,65015.64,174.242,265263.81,2305730.17,331.58,6366331.48,51,27,4.08,1.25,2925.817734,320.2740887,20317.3875,0.858334975,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2021,12,December,203,3.05,560531,62349.89,167.098,254387.55,2305730.17,317.984,6105301.68,51,27,4.08,1.25,2761.236453,307.1423153,20442.58689,0.823142857,Rolling,0.75
KSRTC-054,Aluva,Ernakulam,2021,4,April,103,3.65,422124,105131.31,281.752,428935.74,3859477.61,536.17,10294457.5,51,27,4.08,1.25,4098.291262,1020.69233,28803.09863,2.735456311,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,5,May,104,3.63,408378,105198.31,281.931,429209.1,3859477.61,536.511,10301018.08,51,27,4.08,1.25,3926.711538,1011.522212,28980.25069,2.710875,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,6,June,103,3.45,367278,102097.25,273.621,416556.78,3859477.61,520.696,9997362.72,51,27,4.08,1.25,3565.805825,991.2354369,29593.4058,2.656514563,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,7,July,103,3.41,341333,94088.41,252.157,383880.71,3859477.61,479.851,9213136.71,51,27,4.08,1.25,3313.912621,913.4797087,27591.90909,2.448126214,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,8,August,99,3.54,426630,108635.8,291.144,443234.06,3859477.61,554.043,10637617.67,51,27,4.08,1.25,4309.393939,1097.331313,30688.0791,2.940848485,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,9,September,104,3.69,466384,109774.89,294.197,447881.55,3859477.61,559.852,10749157.36,51,27,4.08,1.25,4484.461538,1055.527788,29749.29268,2.828817308,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,10,October,103,3.74,444268,112648.63,301.898,459606.41,3859477.61,574.508,11030554.13,51,27,4.08,1.25,4313.281553,1093.676019,30119.95455,2.931048544,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2021,11,November,102,3.7,432916,105444.63,282.592,430214.09,3859477.61,537.768,10325138.5,51,27,4.08,1.25,4244.27451,1033.770882,28498.54865,2.770509804,Flat/Rolling,0.9
